id,product_code,name,category_name,category_slug,price,stock_qty,status,image_url,slug,created_at
868,PC-000868,PC Gaming KAH PC Gaming 25251340 - PC-000868,PC Gaming,pc-gaming,20580000.00,29,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000868-868,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
869,PC-000869,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000869,PC Gaming,pc-gaming,20750000.00,30,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000869-869,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
870,PC-000870,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000870,PC Gaming,pc-gaming,20920000.00,31,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000870-870,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
871,PC-000871,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000871,PC Gaming,pc-gaming,21090000.00,32,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000871-871,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
872,PC-000872,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000872,PC Gaming,pc-gaming,21260000.00,33,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000872-872,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
873,PC-000873,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000873,PC Gaming,pc-gaming,21430000.00,34,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000873-873,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
874,PC-000874,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000874,PC Gaming,pc-gaming,21600000.00,35,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000874-874,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
875,PC-000875,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000875,PC Gaming,pc-gaming,21770000.00,36,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000875-875,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
876,PC-000876,PC Gaming KAH PC Gaming 25251340 - PC-000876,PC Gaming,pc-gaming,21940000.00,37,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000876-876,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
877,PC-000877,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000877,PC Gaming,pc-gaming,22110000.00,38,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000877-877,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
878,PC-000878,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000878,PC Gaming,pc-gaming,15990000.00,39,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000878-878,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
879,PC-000879,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000879,PC Gaming,pc-gaming,16160000.00,40,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000879-879,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
880,PC-000880,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000880,PC Gaming,pc-gaming,16330000.00,41,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000880-880,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
881,PC-000881,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000881,PC Gaming,pc-gaming,16500000.00,42,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000881-881,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
882,PC-000882,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000882,PC Gaming,pc-gaming,16670000.00,43,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000882-882,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
883,PC-000883,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000883,PC Gaming,pc-gaming,16840000.00,44,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000883-883,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
884,PC-000884,PC Gaming KAH PC Gaming 25251340 - PC-000884,PC Gaming,pc-gaming,17010000.00,45,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000884-884,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
885,PC-000885,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000885,PC Gaming,pc-gaming,17180000.00,46,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000885-885,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
886,PC-000886,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000886,PC Gaming,pc-gaming,17350000.00,47,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000886-886,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
887,PC-000887,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000887,PC Gaming,pc-gaming,17520000.00,48,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000887-887,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
888,PC-000888,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000888,PC Gaming,pc-gaming,17690000.00,49,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000888-888,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
889,PC-000889,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000889,PC Gaming,pc-gaming,17860000.00,50,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000889-889,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
890,PC-000890,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000890,PC Gaming,pc-gaming,18030000.00,51,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000890-890,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
891,PC-000891,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000891,PC Gaming,pc-gaming,18200000.00,52,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000891-891,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
892,PC-000892,PC Gaming KAH PC Gaming 25251340 - PC-000892,PC Gaming,pc-gaming,18370000.00,53,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000892-892,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
893,PC-000893,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000893,PC Gaming,pc-gaming,18540000.00,54,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000893-893,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
894,PC-000894,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000894,PC Gaming,pc-gaming,18710000.00,55,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000894-894,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
895,PC-000895,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000895,PC Gaming,pc-gaming,18880000.00,56,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000895-895,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
896,PC-000896,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000896,PC Gaming,pc-gaming,19050000.00,57,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000896-896,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
897,PC-000897,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000897,PC Gaming,pc-gaming,19220000.00,58,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000897-897,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
898,PC-000898,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000898,PC Gaming,pc-gaming,19390000.00,59,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000898-898,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
899,PC-000899,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000899,PC Gaming,pc-gaming,19560000.00,60,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000899-899,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
900,PC-000900,PC Gaming KAH PC Gaming 25251340 - PC-000900,PC Gaming,pc-gaming,19730000.00,61,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000900-900,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
901,PC-000901,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000901,PC Gaming,pc-gaming,19900000.00,62,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000901-901,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
902,PC-000902,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000902,PC Gaming,pc-gaming,20070000.00,63,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000902-902,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
903,PC-000903,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000903,PC Gaming,pc-gaming,20240000.00,64,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000903-903,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
904,PC-000904,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000904,PC Gaming,pc-gaming,20410000.00,5,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000904-904,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
905,PC-000905,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000905,PC Gaming,pc-gaming,20580000.00,6,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000905-905,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
906,PC-000906,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000906,PC Gaming,pc-gaming,20750000.00,7,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000906-906,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
907,PC-000907,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000907,PC Gaming,pc-gaming,20920000.00,8,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000907-907,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
908,PC-000908,PC Gaming KAH PC Gaming 25251340 - PC-000908,PC Gaming,pc-gaming,21090000.00,9,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000908-908,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
909,PC-000909,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000909,PC Gaming,pc-gaming,21260000.00,10,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000909-909,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
910,PC-000910,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000910,PC Gaming,pc-gaming,21430000.00,11,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000910-910,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
911,PC-000911,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000911,PC Gaming,pc-gaming,21600000.00,12,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000911-911,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
912,PC-000912,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000912,PC Gaming,pc-gaming,21770000.00,13,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000912-912,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
913,PC-000913,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000913,PC Gaming,pc-gaming,21940000.00,14,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000913-913,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
914,PC-000914,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000914,PC Gaming,pc-gaming,22110000.00,15,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000914-914,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
915,PC-000915,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000915,PC Gaming,pc-gaming,15990000.00,16,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000915-915,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
916,PC-000916,PC Gaming KAH PC Gaming 25251340 - PC-000916,PC Gaming,pc-gaming,16160000.00,17,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000916-916,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
917,PC-000917,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000917,PC Gaming,pc-gaming,16330000.00,18,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000917-917,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
918,PC-000918,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000918,PC Gaming,pc-gaming,16500000.00,19,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000918-918,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
919,PC-000919,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000919,PC Gaming,pc-gaming,16670000.00,20,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000919-919,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
920,PC-000920,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000920,PC Gaming,pc-gaming,16840000.00,21,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000920-920,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
921,PC-000921,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000921,PC Gaming,pc-gaming,17010000.00,22,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000921-921,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
922,PC-000922,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000922,PC Gaming,pc-gaming,17180000.00,23,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000922-922,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
923,PC-000923,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000923,PC Gaming,pc-gaming,17350000.00,24,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000923-923,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
924,PC-000924,PC Gaming KAH PC Gaming 25251340 - PC-000924,PC Gaming,pc-gaming,17520000.00,25,active,https://nguyencongpc.vn/media/product/27426-pc-gaming-25251340.jpg,pc-gaming-kah-pc-gaming-25251340-pc-000924-924,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
925,PC-000925,PC Gaming KAH PC Gaming Ryzen 7 9800X3D RTX 5080 - PC-000925,PC Gaming,pc-gaming,17690000.00,26,active,https://nguyencongpc.vn/media/product/27462-b--pc-gaming-ryzen-7-9800x3d-ram-32g-vga-rtx-5080.jpg,pc-gaming-kah-pc-gaming-ryzen-7-9800x3d-rtx-5080-pc-000925-925,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
926,PC-000926,PC Gaming KAH PC Gaming AMD Ryzen 5 5500 RX 7600 - PC-000926,PC Gaming,pc-gaming,17860000.00,27,active,https://nguyencongpc.vn/media/product/27563-pc-gaming-amd-ryzen-5-5500-ram-16gb-rx-7600-8gb.jpg,pc-gaming-kah-pc-gaming-amd-ryzen-5-5500-rx-7600-pc-000926-926,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
927,PC-000927,PC Gaming KAH PC Gaming Intel Core i7 14700K RTX 4070 Super - PC-000927,PC Gaming,pc-gaming,18030000.00,28,active,https://nguyencongpc.vn/media/product/28132-pc-gaming-intel-core-i7-14700k-ram-64gb-rtx-4070-super-12gb-10.jpg,pc-gaming-kah-pc-gaming-intel-core-i7-14700k-rtx-4070-super-pc-000927-927,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
928,PC-000928,PC Gaming KAH PC GAMING ULTRA LUXURY INTEL I5 12400F- RTX 4060 TI 16GB - PC-000928,PC Gaming,pc-gaming,18200000.00,29,active,https://cdn.hstatic.net/products/200000637319/11615_dsc07508_5aa0db1602604a23844b81e323a8ab5a.jpg,pc-gaming-kah-pc-gaming-ultra-luxury-intel-i5-12400f-rtx-4060-ti-16gb-pc-000928-928,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
929,PC-000929,PC Gaming KAH PC GAMING INTEL i5 12400F - RTX 3060 12GB - PC-000929,PC Gaming,pc-gaming,18370000.00,30,active,https://cdn.hstatic.net/products/200000637319/10689_11498_dsc05320_1f0109ad92ed4dc19f744c3e09e22199.jpg,pc-gaming-kah-pc-gaming-intel-i5-12400f-rtx-3060-12gb-pc-000929-929,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
930,PC-000930,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5070 12GB - PC-000930,PC Gaming,pc-gaming,18540000.00,31,active,https://nguyencongpc.vn/media/product/28601-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-01.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5070-12gb-pc-000930-930,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
931,PC-000931,PC Gaming KAH PC Gaming Ryzen 7 7800X3D RAM 32GB RTX 5080 16GB - PC-000931,PC Gaming,pc-gaming,18710000.00,32,active,https://nguyencongpc.vn/media/product/29325-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-11.jpg,pc-gaming-kah-pc-gaming-ryzen-7-7800x3d-ram-32gb-rtx-5080-16gb-pc-000931-931,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
